INDEX,BORO_NM,RPT_DT,CMPLNT_FR_TM,Latitude,Longitude
4583602,BRONX,12/14/2006,23,40.825295823000005,-73.904922545
4583619,BROOKLYN,12/14/2006,22,40.62240649,-73.928262423
4585497,BROOKLYN,12/13/2006,15,40.682103661999996,-73.921207168
4587449,BRONX,12/12/2006,8,40.870374013,-73.851971299
4588304,BROOKLYN,12/12/2006,3,40.69969571,-73.98169156899999
4588305,MANHATTAN,12/12/2006,17,40.821592616,-73.941036595
4588333,BROOKLYN,12/11/2006,22,40.686139639000004,-73.941567416
4589086,BROOKLYN,12/11/2006,7,40.672143711,-73.926629961
4589888,BROOKLYN,12/10/2006,23,40.67834756,-73.91191358
4589889,BROOKLYN,12/10/2006,23,40.65774823,-73.889886858
4590033,BROOKLYN,12/10/2006,19,40.685266311,-73.952421208
4590474,BROOKLYN,12/10/2006,8,40.694715308,-73.97439044800001
4590475,BROOKLYN,12/10/2006,8,40.694715308,-73.97439044800001
4590476,BROOKLYN,12/10/2006,8,40.694715308,-73.97439044800001
4591231,BROOKLYN,12/09/2006,21,40.663893922,-73.916070634
4594632,MANHATTAN,12/07/2006,4,40.863913931,-73.9234502
4595741,MANHATTAN,12/06/2006,15,40.737140778000004,-73.990330768
4596200,QUEENS,12/06/2006,4,40.749019446,-73.870867574
4596907,BROOKLYN,12/05/2006,22,40.685200086,-73.939934878
4596919,BROOKLYN,12/05/2006,21,40.656107386,-73.928896544
4597521,QUEENS,12/05/2006,10,40.74258113,-73.83693603100001
4597569,BRONX,12/05/2006,9,40.839273869,-73.858632449
4598453,BROOKLYN,12/04/2006,20,40.656654518,-73.930402478
4598841,MANHATTAN,12/04/2006,13,40.787120969,-73.939814045
4599957,BRONX,12/03/2006,19,40.828981339,-73.897759041
4601329,BROOKLYN,12/02/2006,18,40.673429889,-73.950165701
4601359,BROOKLYN,12/02/2006,18,40.680917265,-73.938096365
4601815,BRONX,12/02/2006,7,40.854740305,-73.841721849
4601840,QUEENS,12/02/2006,5,40.664285742,-73.771881817
4602014,BROOKLYN,12/02/2006,1,40.702810291,-73.939482614
4603081,MANHATTAN,12/01/2006,10,40.796213705999996,-73.93378879
4603090,BRONX,12/01/2006,10,40.845045938,-73.880418148
4604964,BRONX,11/30/2006,1,40.819145544,-73.822011339
4608410,BROOKLYN,11/27/2006,22,40.684533396,-73.95227390000001
4608941,QUEENS,11/27/2006,19,40.596112462,-73.782845262
4610954,BRONX,11/26/2006,4,40.84719727,-73.921340534
4610983,BROOKLYN,11/08/2006,13,40.679897009,-73.966511203
4611622,BRONX,11/25/2006,23,40.831434202,-73.818831033
4612332,BRONX,11/25/2006,4,40.846260031,-73.901755295
4613121,MANHATTAN,11/24/2006,20,40.832828153,-73.943870584
4613528,QUEENS,11/24/2006,13,40.69462362,-73.844153865
4614367,MANHATTAN,11/23/2006,22,40.836566051,-73.943054313
4614869,BROOKLYN,11/23/2006,1,40.650049618000004,-74.003388971
4615317,BROOKLYN,11/22/2006,19,40.651939037,-73.945806672
4615928,BRONX,11/22/2006,5,40.85502101,-73.881199099
4619665,BROOKLYN,11/20/2006,6,40.651244387,-73.958471053
4619672,STATEN ISLAND,11/20/2006,9,40.646125798,-74.089091795
4619695,BROOKLYN,11/19/2006,22,40.66553555,-73.928641381
4619838,BRONX,11/19/2006,18,40.810954674,-73.919353161
4620395,BROOKLYN,11/19/2006,1,40.642490491,-73.996913377
4621019,BRONX,11/18/2006,20,40.839560023000004,-73.923236082
4621260,BRONX,11/18/2006,15,40.850037236999995,-73.899139983
4621679,MANHATTAN,11/18/2006,2,40.82893365,-73.950396131
4623896,BROOKLYN,11/16/2006,19,40.661729898000004,-73.914527075
4625505,MANHATTAN,11/15/2006,19,40.797982057,-73.94571668
4625749,BROOKLYN,11/15/2006,15,40.645959121,-73.901722302
4626025,BRONX,11/15/2006,11,40.87329181,-73.87037674300001
4626919,MANHATTAN,11/14/2006,23,40.825146368,-73.951396208
4628569,QUEENS,11/13/2006,23,40.671664564000004,-73.857635859
4628831,BROOKLYN,11/13/2006,16,40.670432254,-73.943491749
4630129,QUEENS,11/12/2006,21,40.693726606,-73.820056261
4630691,MANHATTAN,11/12/2006,4,40.762334775999996,-73.989785637
4630699,BRONX,11/12/2006,4,40.882452283,-73.899318638
4630888,BROOKLYN,11/12/2006,1,40.70446856,-73.92611469399999
4631524,BRONX,11/11/2006,19,40.877041796,-73.84636964
4632033,MANHATTAN,11/11/2006,6,40.829692079000004,-73.940653616
4632057,BROOKLYN,11/11/2006,5,40.685332169,-73.980703955
4634558,BROOKLYN,11/09/2006,19,40.601367653000004,-74.009684865
4636089,MANHATTAN,11/08/2006,21,40.845191125,-73.934936384
4636135,QUEENS,11/08/2006,20,40.754972310999996,-73.946354503
4636458,QUEENS,11/08/2006,14,40.687292745,-73.844463065
4638010,BRONX,11/07/2006,10,40.83398825,-73.88660302699999
4640480,BROOKLYN,11/05/2006,21,40.606239663000004,-73.94299146600001
4640986,MANHATTAN,11/05/2006,4,40.807760378000005,-73.943346267
4641017,MANHATTAN,11/05/2006,4,40.86209525,-73.925057462
4641867,QUEENS,11/04/2006,17,40.65038936,-73.83476844399999
4642257,BROOKLYN,11/04/2006,5,40.643361109000004,-73.95776609100001
4645286,STATEN ISLAND,11/02/2006,1,40.640121693000005,-74.08714885
4646193,BROOKLYN,11/01/2006,18,40.694715308,-73.97439044800001
4646226,MANHATTAN,11/01/2006,17,40.737220665,-74.005183208
4646231,MANHATTAN,11/01/2006,17,40.759139936,-73.990266211
4647982,QUEENS,10/31/2006,20,40.698826681,-73.73619728
4649692,QUEENS,10/30/2006,17,40.723822675,-73.80631966600001
4651230,BROOKLYN,10/29/2006,17,40.659989935,-73.94114338899999
4651412,BROOKLYN,10/29/2006,12,40.593867827,-73.968966828
4651615,MANHATTAN,10/29/2006,5,40.819095837,-73.942852488
4653006,MANHATTAN,10/28/2006,4,40.762976076,-73.981894378
4654512,BROOKLYN,10/27/2006,3,40.672546665,-73.900370915
4654515,MANHATTAN,10/27/2006,2,40.856403165,-73.930106709
4655208,BROOKLYN,10/26/2006,21,40.634953615,-73.887914028
4656792,BROOKLYN,10/25/2006,22,40.672432491,-73.915472281
4660099,MANHATTAN,10/23/2006,19,40.84770738,-73.93877971100001
4660523,BRONX,10/23/2006,11,40.824200272,-73.898019311
4660524,BRONX,10/23/2006,11,40.824200272,-73.898019311
4660525,BRONX,10/23/2006,11,40.824200272,-73.898019311
4664649,MANHATTAN,10/20/2006,15,40.819721604,-73.95520821
4664655,BROOKLYN,10/20/2006,15,40.585760366,-73.986734394
4664994,BRONX,10/20/2006,7,40.896261199,-73.887838737
4664995,BRONX,10/20/2006,7,40.896261199,-73.887838737
4665174,BROOKLYN,10/20/2006,0,40.681567894000004,-73.912850351
4665783,BROOKLYN,10/19/2006,22,40.679568487,-73.941245088
4665983,BRONX,10/19/2006,18,40.838289935,-73.924314505
4669579,MANHATTAN,10/17/2006,12,40.795785066,-73.963578043
4669580,MANHATTAN,10/17/2006,12,40.795785066,-73.963578043
4670560,BRONX,10/16/2006,22,40.855524586,-73.89378524199999
4671250,MANHATTAN,10/16/2006,8,40.825376043,-73.93809928600001
4671327,BROOKLYN,10/16/2006,4,40.668933704000004,-73.996483186
4671354,MANHATTAN,10/16/2006,2,40.76167643,-73.996297803
4672095,BROOKLYN,10/16/2006,0,40.656045039,-73.921652413
4674094,BROOKLYN,10/14/2006,3,40.628145915,-73.928367934
4674154,BROOKLYN,10/14/2006,2,40.703982028,-73.96537743
4676220,BRONX,10/12/2006,23,40.823682942,-73.916891628
4677931,BRONX,10/12/2006,11,40.869532313,-73.85705678
4678060,MANHATTAN,10/11/2006,19,40.83406831,-73.94294804
4681207,STATEN ISLAND,10/09/2006,19,40.638984176,-74.171252305
4682587,BROOKLYN,10/08/2006,21,40.654045636,-74.01001326800001
4683217,QUEENS,10/08/2006,4,40.76292907,-73.807415255
4683304,BROOKLYN,10/08/2006,2,40.670168236,-73.91572748899999
4685471,STATEN ISLAND,10/06/2006,18,40.592105413,-74.069320689
4685562,BROOKLYN,10/06/2006,16,40.660481724,-73.881296857
4685872,BROOKLYN,10/06/2006,11,40.664178005,-73.872715128
4688427,BROOKLYN,10/04/2006,22,40.691878869,-73.947061558
4688447,BRONX,10/04/2006,21,40.854801214,-73.892152485
4688526,BROOKLYN,10/04/2006,20,40.649332195999996,-73.927195603
4690004,BROOKLYN,10/04/2006,21,40.685999224,-73.952564913
4690060,BRONX,10/03/2006,22,40.877516734000004,-73.863949955
4691750,BRONX,10/03/2006,20,40.84707006,-73.884357852
4691798,BROOKLYN,10/02/2006,22,40.704618284,-73.924210189
4692178,QUEENS,09/25/2006,15,40.605598234,-73.754093517
4692596,BROOKLYN,10/02/2006,4,40.652454746,-73.92561009
4693397,BRONX,10/02/2006,23,40.879243531,-73.840658218
4694086,QUEENS,10/01/2006,4,40.75977787,-73.90026210100001
4694261,BRONX,10/01/2006,0,40.857767884,-73.900939379
4694803,BRONX,09/30/2006,21,40.829576786,-73.852065675
4695451,BROOKLYN,09/30/2006,6,40.644834518,-73.996268247
4696827,BRONX,09/04/2006,11,40.890443645,-73.848078344
4696887,MANHATTAN,09/29/2006,8,40.834335611,-73.939644856
4698216,BROOKLYN,09/28/2006,15,40.633037168,-74.008540158
4699482,BROOKLYN,09/28/2006,4,40.693221575,-73.932326022
4699485,MANHATTAN,09/27/2006,23,40.815527057,-73.94726306300001
4699607,BROOKLYN,09/27/2006,20,40.653578846,-73.915816919
4702232,MANHATTAN,09/26/2006,0,40.829311978,-73.949376854
4705190,BROOKLYN,09/24/2006,14,40.575991993,-73.990606073
4705423,BRONX,09/24/2006,5,40.849255969,-73.910288431
4705576,STATEN ISLAND,09/24/2006,2,40.625911345,-74.076373376
4706188,BRONX,09/23/2006,22,40.817961441,-73.84601468
4706561,BRONX,09/23/2006,14,40.841405871999996,-73.86974496
4706860,BROOKLYN,09/23/2006,5,40.653009068,-73.957882516
4707064,BRONX,09/23/2006,1,40.885449566,-73.844896371
4710056,BRONX,09/21/2006,3,40.870140948,-73.888840951
4710869,BRONX,09/20/2006,21,40.849651826,-73.904229879
4711069,MANHATTAN,08/28/2006,18,40.818504014,-73.93950386
4711189,BROOKLYN,09/20/2006,16,40.68888229,-73.871402315
4712703,BROOKLYN,09/19/2006,19,40.642103028,-73.948639667
4712767,BROOKLYN,09/19/2006,18,40.624522962,-73.938116247
4713065,BRONX,09/19/2006,13,40.834823614,-73.902690079
4713459,BROOKLYN,09/19/2006,2,40.679284396999996,-73.92905931
4714305,BROOKLYN,09/18/2006,19,40.654952417,-73.958000222
4714926,QUEENS,09/18/2006,5,40.709313125,-73.793286573
4715727,BROOKLYN,09/17/2006,23,40.676506161999995,-73.942920589
4716425,MANHATTAN,09/17/2006,4,40.850934431999995,-73.942716695
4717062,BROOKLYN,09/16/2006,23,40.689111202,-73.945058895
4717546,BRONX,09/16/2006,13,40.852496158,-73.895676963
4717572,QUEENS,09/16/2006,12,40.7191635,-73.80882237899999
4720726,MANHATTAN,09/14/2006,6,40.703132795,-74.01371382399999
4720732,BROOKLYN,09/14/2006,6,40.692082658000004,-73.948550685
4720853,BROOKLYN,09/14/2006,1,40.688725348,-73.96142253100001
4720867,BROOKLYN,09/14/2006,0,40.656001765999996,-73.90435650399999
4721579,BROOKLYN,09/13/2006,20,40.67374001,-73.95686362100001
4724791,BROOKLYN,09/11/2006,18,40.653674996,-73.96278707
4726576,BROOKLYN,09/10/2006,14,40.666095186999996,-73.895863961
4726577,BROOKLYN,09/10/2006,14,40.666095186999996,-73.895863961
4726867,MANHATTAN,09/10/2006,4,40.865311166,-73.919681325
4726975,QUEENS,09/10/2006,2,40.70556573,-73.738875689
4728941,BRONX,09/08/2006,22,40.818439599,-73.92348083
4729029,MANHATTAN,09/08/2006,20,40.80904637,-73.94640123100001
4730582,BROOKLYN,09/07/2006,20,40.683795588,-73.883703545
4733707,BRONX,09/05/2006,22,40.855589815,-73.902377735
4735257,BROOKLYN,09/04/2006,22,40.667249565,-73.935441585
4735937,QUEENS,09/04/2006,4,40.748178997,-73.872836143
4736073,BROOKLYN,09/04/2006,1,40.674244443,-73.948697832
4736551,BROOKLYN,09/03/2006,23,40.693901297,-73.952267195
4736732,BROOKLYN,09/03/2006,18,40.651115823000005,-73.952517637
4737826,STATEN ISLAND,09/02/2006,21,40.627294339,-74.155637762
4740373,BROOKLYN,08/31/2006,23,40.665843685,-73.91367111699999
4740889,QUEENS,08/31/2006,13,40.687882565,-73.792119822
4741926,STATEN ISLAND,08/30/2006,23,40.643822852,-74.081799005
4741927,STATEN ISLAND,08/30/2006,23,40.643822852,-74.081799005
4742688,STATEN ISLAND,08/30/2006,9,40.629057823000004,-74.10016508300001
4746642,BROOKLYN,08/27/2006,15,40.633118413000005,-73.886202157
4746675,MANHATTAN,08/27/2006,14,40.842254636,-73.940674937
4746876,BRONX,08/27/2006,5,40.867483777,-73.897403372
4746978,BRONX,08/27/2006,3,40.830702032,-73.922039379
4747093,BRONX,08/27/2006,1,40.855179165,-73.891280689
4748899,QUEENS,08/25/2006,23,40.788564258,-73.782333129
4749124,BRONX,08/25/2006,18,40.870041281,-73.903112197
4751290,BRONX,08/24/2006,2,40.889854823,-73.831221977
4753089,BRONX,08/23/2006,0,40.854068298,-73.915049873
4754171,BRONX,08/22/2006,15,40.856924271,-73.896682208
4754532,BROOKLYN,08/22/2006,3,40.671096151,-73.923858951
4755397,MANHATTAN,08/21/2006,21,40.732883813,-73.99230148
4756210,BROOKLYN,08/21/2006,2,40.641304344,-73.955331574
4757039,BROOKLYN,08/20/2006,22,40.661395459,-73.91890320600001
4757712,BROOKLYN,08/20/2006,5,40.675765604,-73.90277795
4758532,BRONX,08/19/2006,18,40.821733046,-73.904761434
4758533,BRONX,08/19/2006,18,40.821733046,-73.904761434
4759777,BRONX,08/18/2006,22,40.852095535,-73.892796674
4760150,BROOKLYN,08/18/2006,15,40.663786771999995,-73.88990933
4763035,MANHATTAN,08/16/2006,20,40.796213705999996,-73.93378879
4763321,BROOKLYN,08/16/2006,16,40.684911426999996,-73.92945355
4763322,BROOKLYN,08/16/2006,16,40.684911426999996,-73.92945355
4764647,BRONX,08/15/2006,23,40.834825825,-73.91597788199999
4768152,BROOKLYN,08/13/2006,19,40.692344532,-73.929885622
4768628,BRONX,08/13/2006,4,40.848724157,-73.907646935
4768860,BROOKLYN,08/13/2006,0,40.668453355,-73.94958545
4770769,BROOKLYN,08/11/2006,21,40.66151555,-73.910580561
4770804,BRONX,08/11/2006,20,40.847901846,-73.89603838800001
4773307,MANHATTAN,08/10/2006,0,40.77416407,-73.984880805
4773969,QUEENS,08/09/2006,22,40.707905558,-73.90784924100001
4774013,BROOKLYN,08/09/2006,21,40.666778375999996,-73.92349981
4774276,BROOKLYN,08/09/2006,17,40.66618898,-73.905971188
4776682,QUEENS,08/08/2006,3,40.757119045,-73.880911685
4776732,BROOKLYN,08/08/2006,1,40.657826599,-73.903820469
4776779,MANHATTAN,08/08/2006,0,40.84960877,-73.93261512699999
4777519,BROOKLYN,08/07/2006,22,40.696656583,-73.945077921
4777818,BROOKLYN,08/06/2006,17,40.591470105999996,-73.99304869699999
4779320,BRONX,07/24/2006,3,40.813897919,-73.899534336
4779497,QUEENS,08/06/2006,14,40.688593153,-73.804471232
4780410,QUEENS,08/05/2006,23,40.592600805,-73.76154795
4782354,MANHATTAN,08/04/2006,13,40.800977081999996,-73.953176474
4782386,QUEENS,07/12/2006,2,40.708431616,-73.78702408699999
4786581,BRONX,08/01/2006,21,40.84356594,-73.87984253
4787280,STATEN ISLAND,08/01/2006,8,40.639114103000004,-74.079941206
4790381,BRONX,07/30/2006,3,40.831005149,-73.928109797
4790524,BROOKLYN,07/30/2006,1,40.683910855,-73.960938562
4791035,MANHATTAN,07/29/2006,22,40.828672713,-73.943989719
4792505,BROOKLYN,07/28/2006,20,40.670667125,-73.875644318
4792582,BROOKLYN,07/28/2006,19,40.6648658,-73.92024709
4793973,MANHATTAN,07/28/2006,3,40.843852757,-73.936824333
4794294,BROOKLYN,07/27/2006,17,40.667754977,-73.922691234
4795623,BRONX,07/26/2006,21,40.870235382,-73.887159498
4796147,BROOKLYN,07/26/2006,13,40.69891879,-73.930769489
4796591,BROOKLYN,07/26/2006,0,40.677080075999996,-73.912704795
4796634,BROOKLYN,07/26/2006,0,40.665253855,-73.875124537
4799460,BRONX,07/24/2006,15,40.86906069,-73.90224225899999
4799788,BROOKLYN,07/24/2006,7,40.657344075,-73.875755653
4799842,STATEN ISLAND,07/24/2006,4,40.625874389,-74.16417226600001
4801309,MANHATTAN,07/23/2006,4,40.80221173,-73.967796945
4801956,MANHATTAN,07/22/2006,23,40.740308565,-74.0038266
4802003,BROOKLYN,07/22/2006,21,40.575442769,-73.987794763
4802004,BROOKLYN,07/22/2006,21,40.684308007,-73.92163363
4802227,MANHATTAN,07/22/2006,17,40.788855131,-73.944257948
4802647,BROOKLYN,07/22/2006,4,40.673504591,-73.951553578
4802823,QUEENS,07/22/2006,1,40.686335012,-73.83475509600001
4803320,BROOKLYN,07/21/2006,23,40.687631639,-73.92532926
4804805,BROOKLYN,07/20/2006,22,40.659508643,-73.921197813
4806649,MANHATTAN,07/19/2006,20,40.819095837,-73.942852488
4807011,BRONX,07/19/2006,14,40.822442509,-73.864871886
4808248,QUEENS,07/18/2006,21,40.702662808,-73.78889631199999
4808249,QUEENS,07/18/2006,21,40.702662808,-73.78889631199999
4809049,QUEENS,07/18/2006,6,40.689541156,-73.84683771
4809218,QUEENS,07/18/2006,0,40.677251245,-73.779891562
4809845,QUEENS,07/17/2006,23,40.739013586999995,-73.860400465
4809861,MANHATTAN,07/17/2006,22,40.810297536,-73.94548989100001
4811988,BROOKLYN,07/16/2006,4,40.659006507,-73.925555929
4812003,BROOKLYN,07/16/2006,4,40.694715308,-73.97439044800001
4812907,BRONX,07/15/2006,17,40.903111788000004,-73.842984915
4813327,BRONX,07/15/2006,5,40.846791676,-73.907389381
4814023,BROOKLYN,07/14/2006,22,40.696634612,-73.951136475
4814024,BROOKLYN,07/14/2006,22,40.696634612,-73.951136475
4814621,MANHATTAN,07/14/2006,7,40.80226862,-73.94424671600001
4817258,MANHATTAN,07/13/2006,7,40.795854994,-73.945935114
4817528,BRONX,07/12/2006,17,40.828691071,-73.908354064
4818187,QUEENS,07/12/2006,0,40.753333263,-73.867628848
4821284,MANHATTAN,07/10/2006,5,40.729809601,-73.991096741
4822107,BROOKLYN,07/09/2006,23,40.672880145,-73.923691086
4822130,QUEENS,07/09/2006,22,40.747709736,-73.875431939
4822781,QUEENS,07/09/2006,4,40.703442209,-73.740503394
4823465,STATEN ISLAND,07/08/2006,21,40.635850644,-74.135506191
4825766,BROOKLYN,07/07/2006,1,40.596287392,-73.996681454
4828178,BRONX,07/05/2006,19,40.880802011,-73.859271018
4828313,BRONX,07/05/2006,17,40.832773975,-73.894096197
4829789,BROOKLYN,07/05/2006,2,40.697387734,-73.941618866
4829790,BRONX,07/05/2006,5,40.811946866,-73.906592535
4830529,MANHATTAN,07/04/2006,3,40.785708004,-73.946542795
4831604,BROOKLYN,07/03/2006,11,40.596027283000005,-73.93960459600001
4833261,BRONX,07/02/2006,2,40.83308866,-73.916305306
4834512,BRONX,07/01/2006,4,40.816122326999995,-73.89775711899999
4835171,BROOKLYN,06/30/2006,22,40.684650824,-73.957768786
4835238,MANHATTAN,06/30/2006,20,40.795814831,-73.937101065
4835738,MANHATTAN,06/30/2006,10,40.751867952,-73.981023956
4835739,MANHATTAN,06/30/2006,10,40.751867952,-73.981023956
4836787,QUEENS,06/29/2006,18,40.707579078,-73.796732905
4838140,MANHATTAN,06/28/2006,22,40.821592616,-73.941036595
4838308,BROOKLYN,06/28/2006,19,40.690248988,-73.948187901
4839048,BRONX,06/28/2006,6,40.838550909,-73.909399374
4839289,BRONX,06/28/2006,22,40.852932365,-73.91556100300001
4840611,BROOKLYN,06/27/2006,9,40.679002252,-73.869986448
4841828,QUEENS,06/26/2006,16,40.706105618,-73.747107896
4843205,QUEENS,06/25/2006,21,40.686618114,-73.794142978
4845149,BRONX,06/24/2006,3,40.821736332,-73.89286726
4845202,BROOKLYN,06/24/2006,2,40.659752388,-73.87427701600001
4845203,BROOKLYN,06/24/2006,2,40.659752388,-73.87427701600001
4845815,BROOKLYN,06/23/2006,21,40.648724517,-73.921383526
4846313,BROOKLYN,06/23/2006,13,40.710146841,-73.944518542
4846516,BROOKLYN,06/23/2006,8,40.672531217,-73.941903786
4846651,BROOKLYN,06/23/2006,3,40.634181214,-73.919332595
4846680,BRONX,06/23/2006,2,40.811424085,-73.92772634800001
4846731,BROOKLYN,06/23/2006,1,40.646331289,-73.958654288
4848237,BRONX,06/22/2006,8,40.887919101,-73.825208779
4849614,BROOKLYN,06/21/2006,15,40.67224558,-73.936374036
4850029,BRONX,06/21/2006,9,40.829392231,-73.89087836600001
4850218,QUEENS,06/21/2006,1,40.609776567,-73.75061339300001
4853471,BRONX,06/19/2006,9,40.837862341,-73.929566028
4853719,BROOKLYN,06/19/2006,0,40.644475191,-73.909634068
4854407,QUEENS,06/18/2006,23,40.588680566,-73.789303436
4854540,BROOKLYN,06/18/2006,19,40.676339293000005,-73.909547632
4854763,MANHATTAN,06/18/2006,13,40.787513816,-73.946064667
4855041,BRONX,06/18/2006,4,40.834022279,-73.85347237100001
4855064,MANHATTAN,06/18/2006,3,40.821256099,-73.955716613
4855069,QUEENS,06/18/2006,3,40.752433720999996,-73.91494126399999
4859049,BROOKLYN,06/15/2006,15,40.673914696,-73.868680524
4862025,BROOKLYN,06/13/2006,20,40.641939543,-73.95840838
4863683,BRONX,06/12/2006,20,40.865262434,-73.896416174
4867308,BRONX,06/10/2006,2,40.830860412,-73.902887392
4867602,BRONX,06/10/2006,19,40.821994640999996,-73.823846385
4868110,BRONX,06/09/2006,18,40.819366438,-73.88870176
4868531,MANHATTAN,06/09/2006,11,40.815376201999996,-73.941775483
4868749,MANHATTAN,06/09/2006,3,40.820778078000004,-73.95458606300001
4869607,BRONX,06/08/2006,20,40.825012109,-73.914133073
4870996,BROOKLYN,06/08/2006,16,40.666269707,-73.959564715
4873212,QUEENS,05/07/2006,22,40.669208611,-73.789946653
4874397,BRONX,04/16/2006,14,40.84939095,-73.914549808
4875806,BRONX,06/04/2006,18,40.898289941,-73.853866044
4876247,MANHATTAN,06/04/2006,8,40.790538868,-73.94118327300001
4876304,BROOKLYN,06/04/2006,5,40.653452078,-73.936388355
4876362,BRONX,06/04/2006,3,40.859811261,-73.905791443
4877666,QUEENS,06/03/2006,3,40.750512873000005,-73.948047194
4878362,BRONX,06/02/2006,20,40.858394817,-73.89299619399999
4879697,QUEENS,06/02/2006,9,40.679766692,-73.85290635300001
4880207,BRONX,06/01/2006,14,40.841286215,-73.86358312600001
4880711,BROOKLYN,06/01/2006,0,40.684940671999996,-73.93244980600001
4882316,BRONX,05/31/2006,0,40.871217188,-73.8891718
4883136,MANHATTAN,05/30/2006,20,40.79985145,-73.952458505
4883234,BROOKLYN,05/30/2006,18,40.671624086,-73.925289503
4884891,BRONX,05/29/2006,20,40.817473083,-73.898156068
4884944,BROOKLYN,05/29/2006,18,40.682670555,-73.961945228
4885978,MANHATTAN,05/29/2006,12,40.799998559,-73.95661566300001
4885987,BROOKLYN,05/28/2006,23,40.671578264000004,-73.940891634
4886619,BROOKLYN,05/28/2006,4,40.661591545,-73.938575659
4887404,MANHATTAN,05/27/2006,18,40.862184568,-73.92314489399999
4887568,BROOKLYN,05/27/2006,15,40.644225174,-73.882086103
4887723,BROOKLYN,05/27/2006,11,40.641684984,-74.017459435
4887885,BROOKLYN,05/27/2006,5,40.577537672,-73.997384355
4888528,BROOKLYN,05/27/2006,2,40.68453746,-73.869099491
4889045,MANHATTAN,05/26/2006,13,40.789310287,-73.97383765100001
4889439,BRONX,05/26/2006,1,40.820003074,-73.91800901399999
4890073,BRONX,05/25/2006,23,40.843990042,-73.904892212
4890775,QUEENS,05/25/2006,11,40.702077615,-73.779809594
4891904,MANHATTAN,05/24/2006,19,40.807606223,-73.93718022899999
4893374,MANHATTAN,05/23/2006,23,40.747727515,-74.006320872
4894151,BROOKLYN,05/23/2006,11,40.598335791,-73.945349643
4895104,QUEENS,05/22/2006,23,40.700212288,-73.78771032899999
4897328,MANHATTAN,05/21/2006,4,40.740451228000005,-73.994595702
4897523,MANHATTAN,05/21/2006,0,40.820369696,-73.938132846
4897938,MANHATTAN,05/20/2006,23,40.822331386,-73.936689402
4898444,MANHATTAN,05/20/2006,13,40.866683734,-73.92405803
4898562,BRONX,05/20/2006,10,40.818741576,-73.927826788
4898580,BRONX,05/20/2006,9,40.80781623,-73.913866273
4898759,QUEENS,05/20/2006,2,40.691526617,-73.812291263
4902566,BRONX,05/17/2006,18,40.851507714,-73.883822395
4903952,BRONX,05/16/2006,23,40.836678228000004,-73.915596087
4905145,BRONX,05/16/2006,2,40.83673199,-73.867654453
4905491,BROOKLYN,05/16/2006,13,40.637609266999995,-73.970517431
4907276,BROOKLYN,05/14/2006,16,40.663321591,-73.903747666
4907769,BRONX,05/14/2006,1,40.831393403,-73.906839868
4907779,BROOKLYN,05/14/2006,1,40.662360243,-73.95708364
4908968,MANHATTAN,05/13/2006,3,40.717666871,-73.99222387399999
4911053,STATEN ISLAND,05/12/2006,8,40.533190796999996,-74.237692552
4911974,,05/11/2006,4,,
4912716,QUEENS,05/10/2006,23,40.786619605,-73.840146824
4913644,BRONX,05/10/2006,4,40.820276273000005,-73.896009285
4915123,QUEENS,05/09/2006,11,40.747498003000004,-73.85624674
4916135,BRONX,05/08/2006,20,40.852854438,-73.907023079
4918116,BROOKLYN,05/07/2006,11,40.668060279,-73.89874828
4919416,MANHATTAN,05/06/2006,11,40.806304584,-73.936018325
4920333,BROOKLYN,05/05/2006,22,40.663524315,-73.95093364600001
4920446,BROOKLYN,05/05/2006,19,40.64760567,-73.883719777
4923522,BRONX,05/04/2006,0,40.84574613,-73.911117237
4924059,BRONX,05/03/2006,14,40.875976079000004,-73.865540532
4924480,MANHATTAN,05/03/2006,3,40.806477325,-73.946439422
4925856,MANHATTAN,05/02/2006,11,40.853998853,-73.934880776
4927444,MANHATTAN,05/01/2006,11,40.812620226,-73.946893272
4927728,BRONX,05/01/2006,0,40.868708085,-73.900738687
4931013,BRONX,04/28/2006,23,40.824032509,-73.904024668
4931322,BROOKLYN,04/28/2006,17,40.64481289,-73.89670074899999
4932953,QUEENS,04/27/2006,17,40.675462546999995,-73.74695731
4934488,QUEENS,04/26/2006,18,40.72020055,-73.742389837
4934959,BROOKLYN,04/26/2006,10,40.668637618000005,-73.957259839
4936017,MANHATTAN,04/25/2006,18,40.855923722,-73.927092379
4936666,MANHATTAN,04/25/2006,2,40.832629336,-73.941460452
4937352,BROOKLYN,04/25/2006,19,40.671899755,-73.9840388
4937725,BROOKLYN,04/24/2006,15,40.612789048,-73.994977011
4938991,BRONX,04/23/2006,19,40.814741816,-73.922516885
4940154,QUEENS,04/22/2006,19,40.762242784,-73.885635006
4940254,BROOKLYN,04/22/2006,16,40.673109995,-73.969441869
4940356,BRONX,04/22/2006,14,40.848701366,-73.90328063
4941434,BROOKLYN,04/21/2006,18,40.671168243000004,-73.909688025
4942669,QUEENS,04/20/2006,23,40.710697315,-73.774709618
4945154,STATEN ISLAND,04/19/2006,3,40.619976468000004,-74.077324752
4945225,BROOKLYN,04/19/2006,0,40.667099762,-73.932676944
4947439,BRONX,04/17/2006,21,40.826036645,-73.889261503
4947723,STATEN ISLAND,04/17/2006,15,40.648335283,-74.08556676100001
4947843,QUEENS,04/17/2006,13,40.706988414,-73.76745075699999
